user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
RaghibAliMinhaj,India,Twitter for Android,,2020-12-21 16:19:29,False,157,@rk_dec81 @Flipkart @flipkartsupport @Flipkart @airasia @walmartindia @Walmart @_sachinbansal @HardeepSPuri… https://t.co/VDg4QUjB5N,0,False
RaghibAliMinhaj,India,Twitter for Android,,2020-12-21 16:19:21,False,157,@JaspalS18237130 @Flipkart @flipkartsupport @Flipkart @airasia @walmartindia @Walmart @_sachinbansal @HardeepSPuri… https://t.co/lclH2UquY4,0,False
RaghibAliMinhaj,India,Twitter for Android,,2020-12-21 16:18:36,False,157,@flipkartsupport @Flipkart @airasia @walmartindia @Walmart @_sachinbansal @HardeepSPuri @DGCAIndia Flipkart is very… https://t.co/1Hure7vpL0,0,False
RaghibAliMinhaj,India,Twitter for Android,,2020-12-21 16:18:21,False,157,@flipkartsupport @flipkartsupport @Flipkart @airasia @walmartindia @Walmart @_sachinbansal @HardeepSPuri @DGCAIndia… https://t.co/zUWFIKTEET,0,False
RaghibAliMinhaj,India,Twitter for Android,,2020-12-21 16:18:14,False,157,@flipkartsupport @flipkartsupport @Flipkart @airasia @walmartindia @Walmart @_sachinbansal @HardeepSPuri @DGCAIndia… https://t.co/retw1ozVJn,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 16:18:02,False,19,"@Generox2 To make sure that your Flipkart account information is safe, please start a private chat with us by click… https://t.co/KcHxsXPwsU",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 16:17:57,False,19,@Generox2 Sorry to hear this. We understand your concern here. Request you to reach seller support by dialing 0124… https://t.co/B6WjECmCpU,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 16:17:18,False,19,"@Jyotsna09820906 To ensure that your Flipkart account information is safe, please start a private chat with us by c… https://t.co/wUkBFMrkg0",0,False
ANIKETY03729159,,Twitter Web App,,2020-12-21 16:16:44,False,4,I was paying an amount through mobikwik upi to flipkart but flipkart not received amount and amount is debited now… https://t.co/CzJUBbw6BK,0,False
brahmam952,"Jalandhar, Punjab",Twitter Web App,,2020-12-21 16:15:16,False,5,"@Flipkart  More orders are getting placed from my account, those are not placed by me. After this I deactivated my… https://t.co/wIJpoWSei5",0,False
androcentricism,,Twitter for iPhone,,2020-12-21 16:14:21,False,37,@Flipkart bad service,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 16:14:10,False,19,"@k91135328 Sorry, this isn't something we'd want you to experience. Please share the order details by clicking the… https://t.co/6xUruFzTAs",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 16:12:27,False,19,@anuragairtel Sorry to hear that you are facing an issue with the order. Please share the order details by clicking… https://t.co/RUoMhqVwzb,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 16:11:18,False,19,"@vidyonnati_2 To ensure that your Flipkart account information is safe, request you to reach us via DM by clicking… https://t.co/SXrvnfRWDf",0,False
biswal2011,,Twitter for Android,,2020-12-21 16:11:08,False,63,@Flipkart @flipkartsupport by the time you refund me and others you will earn lot of interest from the deducted mon… https://t.co/5C8ZO8xHvS,0,False
7Deals24,Hyderabad,Twitter Web App,,2020-12-21 16:10:17,True,1,"Bombay Shaving Company 5-in-1 Diwali Charcoal Skin Detox Gift Kit with Charcoal Face Wash, Face Scrub, Face Pack &amp;… https://t.co/B7WtNYKQjI",0,False
k91135328,,Twitter for Android,,2020-12-21 16:10:17,True,539,@Flipkart He selling  duplicate  items,0,False
TheosFerns2,,Twitter for Android,,2020-12-21 16:10:16,False,23,@thecroindia why no help not given to me on my flipkart issue??,0,False
Offersbox,,,,2020-12-21 16:10:13,False,4,"AXE Recharge Marine Splash &amp; Ocean Breeze Combo Pack Deodorant Spray - For Men  (300 ml, Pack of 2) at Rs.160

https://t.co/lVUxaFi0GN",0,False
saurabh1239,"New Delhi, India",Twitter for Android,,2020-12-21 16:10:00,False,151,@AmazonHelp Awesome!! Thanks @amazonIN  for wonder-full experience.. May God bless your Customer Service Team.. Jai… https://t.co/5JWoTu3iWa,0,False
Generox2,"New Delhi, India",Twitter Web App,,2020-12-21 16:09:50,False,10,@WorkAtFlipkart @FlipkartSellers Great offer in flipkart for sellers. Sell product in take a big loss of your busin… https://t.co/LvViMpAdYj,0,False
vidyonnati_2,"Nalgonda, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, id='317fcc4b21a604d5', url='https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', place_type='city', name='New Delhi', full_name='New Delhi, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, type='Polygon', coordinates=[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]), attributes={})",2020-12-21 16:09:18,True,1065,"@Flipkart @flipkartsupport order marked as delivered with out delivering it.

Very unfair. 
Loads of time waste.

O… https://t.co/LtAXPE0BOP",0,False
Angel85949379,,Twitter for Android,,2020-12-21 16:08:52,False,32,#Flipkart #1 #fraudster. Your #denial is #unacceptable. You have to pay back rs 510/- and rs 259/- #Flipkart is den… https://t.co/uq0Dev0kXQ,0,False
k91135328,,Twitter for Android,,2020-12-21 16:08:27,True,539,@Flipkart selling items  are  less quality. We are cunning  peoples. Customers  are loss her money. I am with  one,0,False
Leenanambiar123,Cochin ,Twitter Web App,,2020-12-21 16:08:16,False,17,@Flipkart @flipkartsupport @FlipkartSellers  i have ordered L15S4A02 battery and i got entirely different duplicate… https://t.co/q6MkhmvoHp,0,False
Rshiikhar,,Twitter Web App,,2020-12-21 16:07:50,False,198,Hey @flipkartsupport @Flipkart @PhonePe_ @PhonePeSupport why I can't use flipkart pay option on phonepe app now ear… https://t.co/XPrOf5M58d,0,False
Citizen_Charter,"Haryana, India",Twitter for iPhone,,2020-12-21 16:07:30,False,41,@Paytmcare clear indicator of inviting fraud I use it with @swiggy_in @airtelindia @zomatocare @amazon @Flipkart et… https://t.co/hruX3nL3dk,0,False
RTunwal,,Twitter for Android,,2020-12-21 16:05:35,False,20,"@Flipkart Team, this is to inform you that I have ordered a Samsung smart watch worth rs 30k but I have received on… https://t.co/L5RcQYvehF",0,False
Raman25872744,,Twitter for Android,,2020-12-21 16:05:31,False,11,"On Date 20Oct 2020 I placed a ord OD120001226739067000
I make the pymt from Flipkart pay later. In the month of Nov… https://t.co/UHgl9ejyn6",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 16:05:11,False,19,"@PriyangshuMe To ensure that your Flipkart account information is safe, request you to reach us via DM by clicking… https://t.co/SF8hiaTH3c",0,False
7Deals24,Hyderabad,Twitter Web App,,2020-12-21 16:05:11,True,1,"Flying Machine Skinny Women Grey Jeans Rs. 399 - Flipkart

https://t.co/nqqlFOUoV2",0,False
Kundanr7,,Twitter for Android,,2020-12-21 16:04:46,False,66,"@flipkartsupport let's see the cruel face of flipkart.
The order was supposed to be delivered by 16th Dec. Was not… https://t.co/gZUFL3TgnI",0,False
7Deals24,Hyderabad,Twitter for Android,,2020-12-21 16:04:34,True,1,"Flipkart Jackpot Deals Valid till 12 AM

Open Link in App Or Mobile Browser

https://t.co/myBUkQbZLO https://t.co/4PPMXrBObH",0,False
nevil_sebastian,,Twitter for Android,,2020-12-21 16:03:17,False,33,"@KEV7NK @motorolaindia @Flipkart Bro, Ask Lenovo. Motorola Mobility LLC makes Moto Phones( it's software in US) and… https://t.co/OmmPPpdbHi",0,False
JiRAJNEESHji,India,Twitter Web App,,2020-12-21 16:02:56,True,70,@NeerajBalouria @Flipkart @rahulsharma @Micromax__India But you are seeking answer from @Micromax__India . See your first tweet again.,0,False
DealBeeOfficial,India,Deal.Bee,,2020-12-21 16:02:49,False,118,"Flipkart Jackpot Deals (8 PM - 12 AM)

Link : https://t.co/Imu1DDKQYK

Open Link in App Or Mobile Browser.",0,False
Ahujekaladka,"Faridabad, India",Twitter for Android,,2020-12-21 16:02:24,False,27,"Order Reference: OD120391523021492100

@2GUD @Flipkart @jagograhakjago @GoI_MeitY",0,False
Ravi30434677,My home,Twitter for Android,,2020-12-21 16:01:54,False,21,But the post returned claiming address not found. @nch14404  asked me to visit consumer forum near me. The people a… https://t.co/fmpkHpHts3,0,False
Ravi30434677,My home,Twitter for Android,,2020-12-21 16:01:54,False,21,@jagograhakjago  is just advertisement...they are not going to help you in any way...raised complaint against… https://t.co/NRnYgkQRWE,0,False
adarshparihar13," Palampur,हिमाचल प्रदेश, भारत",Twitter for Android,,2020-12-21 16:01:33,False,433,@jagograhakjago I am raising  my concerns and shared with you also but till date there is no response from anyone a… https://t.co/k9FkNcpizZ,0,False
amanrajawat786,"Jodhpur, India",Twitter for Android,,2020-12-21 16:01:09,True,19,I ordered an item but I received empty box. Then i complied. After 1 month my account has been blocked. Seriously f… https://t.co/EYdp7y9bAJ,0,False
geeknewslink,,ContentStudio.io,,2020-12-21 16:00:45,False,69,Nokia Air Conditioners Launched by Flipkart in India #flipkart #india #mobile #nokia #silicon https://t.co/47xke8M1u1,0,False
7Deals24,Hyderabad,Twitter Web App,,2020-12-21 16:00:07,True,1,"KamaSutra Spark, Rush, Storm Perfume Body Spray - For Men(150 ml, Pack of 3) Rs. 313 - Flipkart

https://t.co/GpXJrpnqbc",0,False
chirag11231,,Twitter Web App,,2020-12-21 15:59:49,True,100,@ContainsCafeine @Flipkart @flipkartsupport Just order from @amazon next time ✌🏼,0,False
dealztrendz,India,Twitter for iPhone,,2020-12-21 15:58:54,False,40,"Flipkart Jackpot Deals Valid till 12 AM

Open Link in App Or Mobile Browser

https://t.co/Z424t6oJLk https://t.co/NwXGIy9A6Z",0,False
agrawal_shub,"Jalna, Maharahtra (India)",Twitter for iPhone,,2020-12-21 15:58:53,True,75,@XiaomiIndia @Flipkart @amazonIN @XiaomiIndia please check post before posting.. Mi 10 is nowhere at ₹35999/- even… https://t.co/NkMTXINy3T,0,False
burner_bits,,Twitter for Android,,2020-12-21 15:58:24,False,24,Nokia AC models by Flipkart will also come with Wi-Fi connected smart climate control and customised user profiles.… https://t.co/523FDgVy2d,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:57:47,False,19,"@Gupta1993Ashish To make sure that your Flipkart account information is safe, please start a private chat with us b… https://t.co/c24F0XT0Ie",0,False
Ashik_bin_Jalal,UnderTheBlueSky,Twitter for Android,,2020-12-21 15:57:31,False,209,@WeAreMotorola @coolshardulnim1 @PrashanthMani10 @Flipkart HOPELESS 😪 .Do you know moto.. I'm waited 6 months for… https://t.co/dYjsPeH3vP,0,False
7Deals24,Hyderabad,Twitter Web App,,2020-12-21 15:55:05,True,1,"Lifelong LLCMB13 1400 W Induction Cooktop with IB 3 Ltr Outer Lid Pressure Cooker(Black, Grey, Push Button) Rs.1799… https://t.co/GRz0Nuhsa0",0,False
helloatul_cool,India,Twitter for Android,,2020-12-21 15:54:35,True,272,@Flipkart Refer the attached screen shot where my order delivery was scheduled for 17th Dec 2020 but still i have n… https://t.co/3czmtxVkum,0,False
SKoyilapu,,Twitter for Android,,2020-12-21 15:54:09,False,4,"@flipkartsupport Door step delivery denied by the delivery boy And delivery boy told to me ""come to office and coll… https://t.co/zmqU4OUzBX",1,False
TechboyAryan,,Twitter Web App,,2020-12-21 15:53:51,False,0,"@lalitsingh00191 @Flipkart @flipkartsupport @walmartindia @WalmartInc Thanx Bhai For Helping me🙏

Please Try to Mak… https://t.co/1rSw5QvWqZ",0,False
vinaygoud,Hyderabad,Twitter for iPhone,,2020-12-21 15:51:20,True,147,What kind vulgar &amp; pathetic Flipkart is hiring received a message n up on asking this guy started abusing vulgarity… https://t.co/GoiLwPwcaU,0,False
TechboyAryan,,Twitter Web App,,2020-12-21 15:51:07,False,0,@being_aaftab @Flipkart @flipkartsupport Soory bhai For that Abuse Words But That time We only make that video and… https://t.co/05T6muZhBF,0,False
Shushank_soni4,,Twitter for Android,,2020-12-21 15:51:03,False,86,"@amazonIN @myntra @MyntraSupport @PaytmMall @Paytmcare @Flipkart @FlipkartStories ...
Never in your life buy from f… https://t.co/y7OTxTYIvb",0,False
7Deals24,Hyderabad,Twitter Web App,,2020-12-21 15:50:02,True,1,"Riddhi Siddhi BRAZUCA MULTICOLOR FOOTBALL Football - Size: 5(Pack of 1, Multicolor) Rs.367 @ Flipkart

https://t.co/zdOoxTHNKV",0,False
lalitsingh00191,"Jharkhand, India",Twitter for Android,,2020-12-21 15:49:57,True,309,@TechboyAryan @Flipkart @flipkartsupport @Flipkart @flipkartsupport @walmartindia @WalmartInc  Resolve this isseu,0,False
Gupta1993Ashish,"Sector 63, Noida",Twitter for Android,,2020-12-21 15:48:54,False,414,"@Flipkartsupport I had a similar order which was bad, then I requested to change him, again I have been given the s… https://t.co/jyT063ipOo",0,False
Pushkar68735226,"New Delhi, India",MSIL,,2020-12-21 15:48:14,False,36,"Nokia,  the 155-year-old iconic firm that has manufactured a range of items from rubber to cables to phones and tel… https://t.co/Vtk7OKXdRl",0,False
ShubhamManjhi20,"Gwalior, India",Twitter for Android,,2020-12-21 15:47:19,False,6,@FlipkartVideo Unblock my game zone account and Flipkart video . I am unable to earn supercoins .,0,False
ShoppingDeal4U,realshoppingdeals7@gmail.com,Twitter for Android,,2020-12-21 15:46:53,False,230,"@ucalledashu @Flipkart ♥️♥️Are You Shopping lover ?♥️♥️

🛒There is the best online Telegram store in India 🇮🇳
▶️Joi… https://t.co/FByMECiSpb",0,False
manishtiwari616,"new delhi,bareilly",Twitter Web App,,2020-12-21 15:46:35,True,2,@Flipkart i orederd a Motorola mobile phone but its camera quality is not good. I placed return request but it is c… https://t.co/1xkDYioyxS,0,False
Gadgets24info1,,Twitter Web App,,2020-12-21 15:45:53,False,520,"Nokia Best  Air Conditioners With Smart Climate Control, Customised User Profiles Launched by Flipkart in India https://t.co/XgDIpxvQmu",0,False
Pritamkr_,India,Twitter for Android,,2020-12-21 15:45:22,False,206,"@ExplorerAadi @ctrlplusend Say something about this??

Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10… https://t.co/3tUY9iCbWd",0,False
gujju334,India,Twitter Web App,,2020-12-21 15:45:15,False,1969,"Nokia Best  Air Conditioners With Smart Climate Control, Customised User Profiles Launched by Flipkart in India https://t.co/ZzpVDEFtYb",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:45:11,False,19,"@biswal2011 To make sure that your Flipkart account information is safe, please start a private chat with us by cli… https://t.co/tqS3mAOLMj",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:44:49,False,19,@biswal2011 Sorry to hear that. We certainly understand your concern. Request you to contact Flipkart Travel Desk o… https://t.co/4dliNKiLLa,0,False
ArunSin13797949,,Twitter for Android,,2020-12-21 15:44:18,False,0,"@flipkartsupport Dear Flipkart Team just see the delivery person work He himself rejected my order ,very pathetic ,… https://t.co/bQXBN3osQI",0,False
ShoppingDeal4U,realshoppingdeals7@gmail.com,Twitter for Android,,2020-12-21 15:44:17,False,230,"@Adarshs90686388 @Flipkart @Joypersonalcare ♥️♥️Are You Shopping lover ?♥️♥️

🛒There is the best online Telegram st… https://t.co/xQL7EQQWqp",0,False
Saurabh30212218,,Twitter for Android,,2020-12-21 15:43:58,False,1,@mayankk24 @Flipkart @flipkartsupport @_Kalyan_K @BBCHindi @bsindia @BT_India @PMOIndia @timesofindia @htTweets… https://t.co/TVJUx6ba6g,0,False
nacera46211425,,Twitter for Android,,2020-12-21 15:42:24,False,7,"@kkundrra @FlipkartVideo Karan u could hav post only this pic""😘😗""😜from the video,t idea woud hav been easily expres… https://t.co/dBpTP0AhdP",0,False
biswal2011,,Twitter for Android,,2020-12-21 15:41:20,False,63,"Dear @Flipkart 
Today I booked a flight ticket from silchar to kolkatta nd I got  message from bank regarding deduc… https://t.co/2MQGLbs1lp",1,False
Shushank_soni4,,Twitter for Android,,2020-12-21 15:40:37,False,86,"@Flipkart @FlipkartStories @myntra @MyntraSupport @amazonIN @amazon ...
Friends never buy from flipkart I was cheat… https://t.co/piCmlLEbvy",0,False
NR_abuaimal,Hyd,National Reporter,,2020-12-21 15:38:42,False,12,Nokia Air Conditioners Launched by Flipkart in India #image# #content# https://t.co/Zs2qelz85z,0,False
Nellai_pratheep,"Tamil Nadu, India",Twitter for Android,,2020-12-21 15:37:54,False,32,"#Flipkart 
Booking Id 'FF2005066711751'
What's the use for like this kind of you replies and messages?

#Flipkart… https://t.co/sdj4kHyaYS",1,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:36:12,False,19,"@Mo_Nurul_H To make sure that your Flipkart account information is safe, please start a private chat with us by cli… https://t.co/yOziwl2rZj",0,False
Shushank_soni4,,Twitter for Android,,2020-12-21 15:35:42,False,86,@Flipkart @FlipkartStories  Friends never in life order from flipkart I have ordered Mufti jeans but received wrang… https://t.co/RFy11Deqhp,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:35:07,False,19,"@hashmatazim To make sure that your Flipkart account information is safe, please start a private chat with us by cl… https://t.co/NPisIBwjIg",0,False
surojitkoner8,India,Twitter Web App,,2020-12-21 15:34:02,True,149,"@Flipkart 
Where is my older?Order #Notdelivered promise https://t.co/qgHwOSzLNf brother birthday i give him surpri… https://t.co/wKXfiy0SID",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:31:43,False,19,"@15munendra10 To make sure that your Flipkart account information is safe, please start a private chat with us by c… https://t.co/pDkOMXDw5O",0,False
hashmatazim,,Twitter for Android,,2020-12-21 15:31:37,False,100,There is always problems with the prepaid orders with @Flipkart I have ordered 2 blankets but received only one and… https://t.co/gnvGZqKj12,0,False
Mo_Nurul_H,"Pune, India",Twitter for Android,,2020-12-21 15:31:22,False,320,Hey @Flipkart @flipkartsupport are you even going to call me on this issue ?,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:31:07,False,19,@Angel85949379 Sorry to hear that. We understand your concern about the recent purchase. The seller will be unable… https://t.co/tCW8741JYE,0,False
kunaldchowdhury,India,Twitter for Android,,2020-12-21 15:30:09,False,1134,"@flipkartsupport Yes, but NO SOLUTION was provided from your team except the message saying that I can't login to t… https://t.co/h42Q19KY8b",0,False
FlipkartStories,India,Twitter Web App,,2020-12-21 15:30:00,False,66,#SellfMade2020 The pandemic could have spelt disaster for #MeghdootHerbal and its noble goal of creating jobs for t… https://t.co/RudwKP0ths,1,False
Shubham56977129,,WordPress.com,,2020-12-21 15:29:13,False,0,Nokia Air Conditioners Launched by Flipkart in India https://t.co/pjTiXs6zTK,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:29:12,False,19,"@Ashutosh_ksyp To ensure that your Flipkart account information is safe, please DM us by clicking on the below link… https://t.co/zWwgmgbkhQ",0,False
Mysterydealz,Everywhere,Twitter for Android,,2020-12-21 15:28:59,True,58,"Car vaccum cleaner 

₹368/- only

Link: 
https://t.co/RFS53RHs2w",1,False
15munendra10,"Pune, India",Twitter for Android,,2020-12-21 15:28:59,False,205,I have ordered a pair of gloves from @Flipkart and i got two different brands/design gloves. Also the most funny th… https://t.co/C9rIvftVuH,0,False
Nellai_pratheep,"Tamil Nadu, India",Twitter for Android,,2020-12-21 15:28:55,False,32,"#Flipkart 
Booking Id 'FF2005066711751'
Two days once I'm receiving messages and emails from you the same.24 to 48… https://t.co/uaS3ktf8kK",1,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:28:07,False,19,"@jimitdesai123 To ensure that your Flipkart account information is safe, please reach us via DM by clicking on the… https://t.co/314HJRKagU",0,False
ShoppingDeal4U,realshoppingdeals7@gmail.com,Twitter for Android,,2020-12-21 15:28:05,False,230,"@rk_dec81 @Flipkart ♥️♥️Are You Shopping lover ?♥️♥️

🛒There is the best online Telegram store in India 🇮🇳
▶️Join o… https://t.co/RSjKwiRwAu",0,False
NeerajBalouria,"Himachal Pradesh, India",Twitter for iPhone,,2020-12-21 15:28:00,True,25,@JiRAJNEESHji @Flipkart @rahulsharma @Micromax__India Then why price is same as it is in their own website and ques… https://t.co/orqTXD3q01,0,False
Eshopzilla1,India,Twitter for Android,,2020-12-21 15:27:59,False,17,"🌟ESSENCE High Tops For Men  (Blue)

✅Deal Price Rs.374/-
❌MRP Rs.999/- 

🔗https://t.co/Np9Tq8xOjQ
🌟More Link:🔎… https://t.co/TL2Ek0XJ1F",1,False
Amazingdeals360,India,Twitter for Android,,2020-12-21 15:27:20,False,2,"Car vaccum cleaner @ ₹368

https://t.co/Trw9vQPZN9

.",0,False
workjinni,"Varanasi, India",Twitter for Android,,2020-12-21 15:26:30,False,39,@Flipkart please check msg,0,False
Sanchi52448591,,Twitter Web App,,2020-12-21 15:26:20,False,27,"#Paytmwishlist

Answers....
 21 December

1. fake 
2. Fake
3. Not fake

https://t.co/IuV5beiFXJ https://t.co/HmfUnOAfNM",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:26:08,False,19,"@SaileshChoudha3 To make sure that your Flipkart account information is safe, please start a private chat with us b… https://t.co/UDiODvff8K",0,False
todaymynews1,Gandhinagar,WordPress.com,,2020-12-21 15:26:07,False,2208,Nokia Air Conditioners Launched by Flipkart in India https://t.co/XLqJVJlTka,0,False
WeAreMotorola,India,Twitter for Android,,2020-12-21 15:26:01,True,6,@coolshardulnim1 @Ashik_bin_Jalal @PrashanthMani10 @Flipkart Hi Shardul! It's a secret from Motorola Mobility for n… https://t.co/YhAukjdrB1,0,False
jimitdesai123,,Twitter Web App,,2020-12-21 15:25:51,False,124,"@Flipkart @flipkartsupport 
@flipkartsupport 
from last 45 Days FLIPKART TRAVEL is not giving my REFUND for (PNR: Y… https://t.co/lKrMwoAo2I",1,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:25:38,False,19,"@VikasKa07886639 To ensure that your Flipkart account information is safe, request you to reach us via DM by clicki… https://t.co/ALMfAb7W2L",0,False
starsurya1992,"Kanchipuram, India",Twitter for Android,,2020-12-21 15:25:22,True,235,@Murugan_TNBJP @annamalai_k  I have an cloud app(Web IOS Andr ) working and ready to deploy with makes use of curre… https://t.co/B3GI8o2XTU,0,False
Nellai_pratheep,"Tamil Nadu, India",Twitter for Android,,2020-12-21 15:24:53,False,32,"#Flipkart 
Dear fraud #Flipkart travels.
Booking Id 'FF2005066711751'
Still I didn't get reply from you. I'm waitin… https://t.co/CT7SRGkR84",2,False
sourabhmathur,Global,Zoho Social,,2020-12-21 15:24:00,True,562,Here's How World’s Best #Startups like @Uber @Flipkart @Airbnb amongst others are Scaling Fast with… https://t.co/nrD5r9ti3N,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:23:57,False,19,@Lalit64914798 Sorry to hear that you are facing an issue with the order. Please share the order details by clickin… https://t.co/CeMWLk9zGR,0,False
noticebard,,WordPress.com,,2020-12-21 15:23:38,False,411,"JOB POST: Business Analyst- Pricing at Flipkart, Bangalore: Applications Open https://t.co/2w6hXSzjRs",0,False
Angel85949379,,Twitter for Android,,2020-12-21 15:22:47,False,32,#Flipkart #fraud #seed #seller #none of your seeds germinated. What is the use of #buying from you? So #high cost s… https://t.co/RXR4DHWvPC,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:21:45,False,19,@iPKr08 Sorry to hear that you are facing an issue with the order. Please share the order details by clicking the b… https://t.co/m5wgDvd0tR,0,False
iPKr08,"Ballia, India",Twitter for Android,,2020-12-21 15:21:09,False,142,Ordered 14 inch laptop but flipkart delivered 15.6(cast is lesser than 14 inch).and seller refuse to refund.very di… https://t.co/kI2xASxWo5,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:20:54,False,19,"@klmnankit1511 To ensure that your Flipkart account information is safe, please start a DM by clicking on the below… https://t.co/pnV78LC8Pi",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:20:17,False,19,@klmnankit1511 Sorry to hear that. We definitely want to help you. The shared new number is registered with the Fli… https://t.co/q5ZJd0gnnx,0,False
vishalbiyani,"Siliguri, (W.B.) India",Twitter for Android,,2020-12-21 15:19:45,True,602,"@Drsunandambal Common problem for all DND numbers...
Only way to have complete end is we have to stop using all the… https://t.co/WIYG5JS6Q6",1,False
Generox2,"New Delhi, India",Twitter Web App,,2020-12-21 15:19:27,False,10,@flipkartsupport @FlipkartSellers  flipkart is the worst website for selling. All flipkart staff are thief. every d… https://t.co/RSs12Cvodq,0,False
7Deals24,Hyderabad,Twitter Web App,,2020-12-21 15:19:25,True,1,"Wipro 9 W, 15 W Standard B22 LED Bulb(White, Pack of 3) Rs. 459 - Flipkart

https://t.co/TOmGjUGytC",0,False
flipkart_sale,India,Twitter for Android,,2020-12-21 15:19:19,False,6,"Amazing deal for you!

Lenovo Legion Y540 Gaming Laptop (i5 8GB RAM 1TB HDD 256GB SSD Windows 10 15.6 inch (Model N… https://t.co/CsUbWWfxiK",0,False
gowtham3834,chennai,WordPress.com,,2020-12-21 15:19:01,True,452,"Nokia Air Conditioners With Smart Climate Control, Customised User Profiles Launched by Flipkart in India https://t.co/fhekiuYXRe",0,False
flipkart_sale,India,Twitter for Android,,2020-12-21 15:18:48,False,6,"Amazing deal for you!

Apple MacBook Pro (i7 16GB RAM 512GB Storage Intel Core 16-inch) for just Rs 192299 (MRP Rs… https://t.co/BIS30nV0qb",1,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:17:03,False,19,"@kunaldchowdhury Sorry to hear that. We understand your concern about the Flipkart Account. However, post verificat… https://t.co/FCJNpvzdgf",0,False
TumballiVinayak,"Yellapur, India",Twitter for Android,,2020-12-21 15:15:50,True,117,@ASUS_ROG_IN @Flipkart Congratulations 🎉🎊,0,False
ankitjha11,,Twitter for Android,,2020-12-21 15:15:02,False,83,@flipkartsupport Day ended without any update??? @_sachinbansal  please confirm if this the way Flipkart is earning… https://t.co/aoy8Xehb55,0,False
pride_wankar,Surviving the pandemic 2020,Twitter for Android,,2020-12-21 15:14:22,False,72,"@Flipkart @flipkartsupport
I'd already raised a complaint regarding a technical glitch due 2 which I'd to pay 4550/… https://t.co/5gRzVvb8Qw",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-21 15:14:00,False,19,"@sibhaiss To make sure that your Flipkart account information is safe, please start a private chat with us by click… https://t.co/rZsjNE3Gfj",0,False
AnkitYa00708771,,Twitter for Android,,2020-12-21 15:11:34,False,12,"Amazing deal for you!

Asian Paints Large EzyCR8 P&amp;S Classic Victorian_Finesse Sticker for just Rs. 239.0 from Flip… https://t.co/QvHQ4rhoXF",0,False
SHAKTIKANTAMOH7,,Twitter for Android,,2020-12-21 15:11:11,False,72,"After the Bansal brothers has handed over to wallmart,it's  un capable to handle and resolve the matter, soon there… https://t.co/SF3v3OGx8m",0,False
sibhaiss,,Twitter Web App,,2020-12-21 15:10:01,False,21,@Flipkart @flipkartsupport worst service from flipkart...my order worth RS 10116 got instantly cancelled..bt i have… https://t.co/zNWAy5ODEd,0,False
Mysterydealz,Everywhere,Twitter for Android,,2020-12-21 15:09:32,True,58,"Loot Billion Sweatshirt

Scroll Down Many Options

Link: https://t.co/caiR3QpvCU",2,False
kunaldchowdhury,India,TweetDeck,,2020-12-21 15:09:13,False,1134,"@Flipkart Unable to login to my account, and also unable to use the cash present in #Flipkart wallet as gift card.… https://t.co/CXQoCx0NRm",0,False
