user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
ChaetaMunda,"Latehar, India",Twitter for Android,,2020-12-21 07:16:05,False,7,@Paytm @PaytmMall @Flipkart @paytmmallcare @AJIOLife @AmazonHelp @amazonappstore @AmazonBusiness @amazonindia… https://t.co/fPelSMOBz9,1,False
bommaraabhilash,Hyderabad,Twitter for Android,,2020-12-21 06:43:51,False,86,"@khandaadha Snapdeal is different from snapchat, mistake lo snapdeal ki 1 rating isthey katha vere untadi, adhi owned by indian",0,False
Sandeep50430933,,Twitter Web App,,2020-12-21 06:42:08,False,0,"@AmazonHelp Still waiting for 3 days even after I responded to your email.
NO RESPONSES from your side!

@Flipkart… https://t.co/gP6x3wdcHG",0,False
Sandeep50430933,,Twitter Web App,,2020-12-21 06:41:43,False,0,"@AmazonHelp Still waiting for 2 days even after I responded to your email.
NO RESPONSES from your side!

@Flipkart… https://t.co/rXMZjMYN3N",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 04:31:32,False,1418,@honey_8088 We'll be getting in touch with you shortly. Please grant us some time. Thanks! Avi,0,False
honey_8088,Ghar Me,Twitter for Android,,2020-12-21 04:29:17,False,0,@Snapdeal_Help I want all from you,0,False
gouravs87,"Pune, India",Twitter for Android,,2020-12-21 02:17:09,True,127,@amazonIN @amazon thank you for delivering damaged product and not picking it up back after multiple customer care… https://t.co/Bm3vc0AezV,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 00:51:08,False,1418,@Nasir97989844 We always request our customers to never share their personal details publicly as our page is visibl… https://t.co/UBwYRIwlGg,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 00:50:48,False,1418,@Nasir97989844 Hi! So sorry for the trouble. We'll have this checked and will connect with you regarding this. Thanks! Avi,0,False
Nasir97989844,,Twitter for Android,,2020-12-21 00:48:56,False,8,@snapdeal I have placed the order since 13th of Dec &amp; already made the payment but yet to receive. On tracker it's… https://t.co/SOD00FRkGb,0,False
thewackywriter,India,Twitter for Android,,2020-12-21 00:21:22,False,607,".@ikamalhaasan's Book Recommendations - A Thread

Week 12:
J.J. Sila Kurippugal
by Sundara Ramaswamy… https://t.co/O4AvzKklMS",3,False
jarinakter44, Bangladesh,Publer ,,2020-12-20 18:28:31,False,1130,"Christmas Image Editing offer #backgroundremoval #background you a great discount on bulk order
&gt;&gt;just click here :… https://t.co/WA9mtPAOvt",0,False
jarinakter44, Bangladesh,Publer ,,2020-12-20 18:26:39,False,1130,"Christmas Image Editing offer #backgroundremoval #background you a great discount on bulk order
&gt;&gt;just click here… https://t.co/EsCGO9YPrj",0,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-20 17:12:29,False,40,@myntra Ohh ya..just like last time ? FYI I didn't rcv a single call..but this time I am not in a mood to be cool..… https://t.co/3QkESU9Puy,0,False
_verita_serum_,,Twitter Web App,,2020-12-20 16:59:15,False,599,"@AshuBishnoi12 @JKAURZZ @zoo_bear @Kisanektamorcha Snapdeal, Tanishq, MXPlayer, Zomato, Swiggy, Rin, Wheel, Pepsode… https://t.co/X9xRdg7BUV",0,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-20 16:57:37,False,40,"@myntra By chance if you have voice support, like Amazon, I am expecting a call. And i don't want to play return an… https://t.co/sxMfnr3yJy",0,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-20 16:56:33,False,40,"By chance if you have voice support, like Amazon, I am expecting a call. And i don't want to play return and refund… https://t.co/rKKOpfpLvk",0,False
wief2021,"Philadelphia, Pennsylvania",Twitter Web App,,2020-12-20 16:51:04,False,271,Proud to announce our speakers for the 25th Wharton India Economic Forum! Buy tickets now on… https://t.co/MvRiCnMPEm,1,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-20 16:30:55,False,40,"People should have right to know what kind of service myntra gives. To share customer's feedback, there are broad c… https://t.co/BdTgX6sQ9o",0,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-20 16:30:54,False,40,You only publish positive feedback??This is how you run your business??I am going to publish my this and previous e… https://t.co/J8mi7clYOa,0,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-20 16:30:53,False,40,I can't spend my precious time to make a return request and refund every time.I have never seen this kind of worst… https://t.co/BBsPzQxJ6E,0,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-20 16:29:58,False,40,Last time I received Torn jeans and this time they didn't removed security tag. Maybe it's stolen. Now what to do w… https://t.co/uvRz2UXj5m,0,False
MaheshLPatil4,"Palghar, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000000AAA9362C50>, id='4c6bf2b7c14c8f88', url='https://api.twitter.com/1.1/geo/id/4c6bf2b7c14c8f88.json', place_type='admin', name='Maharashtra', full_name='Maharashtra, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000000AAA9362C50>, type='Polygon', coordinates=[[[72.64293, 15.606794], [80.899558, 15.606794], [80.899558, 22.029028], [72.64293, 22.029028]]]), attributes={})",2020-12-20 16:02:03,True,132,@Flipkart  flop show by flipkart team. Yesterday delivery failed. Today delivery failed now we received message. Po… https://t.co/s4xID4EGlm,1,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 15:41:33,False,1418,@SITARAM06809263 I've shared this with my team. We'll connect with you soon regarding this. Thanks! Avi,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 15:38:07,False,1418,@SITARAM06809263 We always request our customers to never share their personal details publicly as our page is visi… https://t.co/vFvTUcvLcW,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 15:37:55,False,1418,@SITARAM06809263 Hi! So sorry to disappoint you. I’ve shared this with my team. We'll connect with you soon regarding this. Thanks! Sia,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 14:28:08,False,1418,@honey_8088 I've shared this with my team. We'll connect with you soon regarding this. Thanks! Avi,0,False
honey_8088,Ghar Me,Twitter for Android,,2020-12-20 14:24:50,False,0,@snapdeal @Snapdeal_Help what the fuck is happening i got 4 fraud message in 2 hours is this the way to work https://t.co/nljuhYX7rT,0,False
slarityofficial,"Chennai, India",Twitter for Android,,2020-12-20 13:41:06,False,10,"""Scale is important for a startup. Think big, but take one day at a time.""

#kunalbahl #snapdeal #rohitbansal… https://t.co/G9jEIZ9R0f",0,False
vrindustries1,,Twitter Web App,,2020-12-20 13:23:56,False,1,"This Christmas season,  get ready to have an 8AM Date with Santa and enjoy the new flavour of nutrition!
Our Gluten… https://t.co/XtBYdtLhvl",0,False
saket_xyz04,,Twitter for Android,,2020-12-20 13:01:12,False,33,See the service providing by flipkart without knowing thr issue they keep copy pasting the same mail to me… https://t.co/WO3KaNzkRi,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 12:43:27,False,1418,@honey_8088 We certainly understand your disappointment. We're closely following up on this and soon you'll hear an… https://t.co/qMcvvoscFO,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 12:41:58,False,1418,@honey_8088 Please do not respond to any Phone Call/Email/SMS/Letter claiming to offer rewards/lucky draw prizes on… https://t.co/gZXF6VgFmd,0,False
honey_8088,Ghar Me,Twitter for Android,,2020-12-20 12:40:48,False,0,@snapdeal @Snapdeal_Help hey everyone its been 2 month i didn't get my refund and i got 3 fraud calls from snapdeal… https://t.co/TSVs7k1Hdi,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 12:21:08,False,1418,@honey_8088 We always request our customers to never share their personal details publicly as our page is visible t… https://t.co/Uuu6Ywq6Yw,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 12:20:08,False,1418,"@honey_8088 Hi! Apologies for this experience, please reach out to us via PRIVATE MESSAGE to share your details &amp; w… https://t.co/0OpetU3U89",0,False
honey_8088,Ghar Me,Twitter for Android,,2020-12-20 12:17:55,False,0,@snapdeal @Snapdeal_Help i didn't get my refund after i give you my account number its been 2 months,0,False
Blissful__Dream,,Twitter for Android,,2020-12-20 11:16:48,False,31,HSRP @nitin_gadkari @ArvindKejriwal @TransportDelhi Sir why is the centre &amp; state govt not engaging with pvt player… https://t.co/luUOYqrbU8,0,False
LondonRagIndia,"Mumbai, India",Hootsuite Inc.,,2020-12-20 11:00:18,False,0,"Weekend shopping plans this evening?
Bags from London Rag
https://t.co/W2BEamB9kq
.
.
.
#QuiltedBag #Bags… https://t.co/fDDCqqeRGa",2,False
gauranceperfume,India,Twitter Web App,,2020-12-20 10:38:00,False,70,"Exclusive French Fragrance Available at your fav stores
#gaurancefragrances #Amazon #snapdeal #scentkraft #flipkart… https://t.co/VeinKNzfuM",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 08:05:52,False,1418,@dilip_bhat007 Please “Private Message” us your contact no. by clicking on the link given below and we'll get in to… https://t.co/DVTMgOueC3,0,False
dilip_bhat007,,Twitter for Android,,2020-12-20 08:03:44,False,77,"@Snapdeal_Help but how these fraudsters come to know about customer name, contact details who has purchased any item from your site..",0,False
SankethYS,I talk good news here: ,Twitter for Android,,2020-12-20 07:45:00,True,626,"@1kunalbahl and @rohitkbansal 

They are resilient, consistent and bold.  
This is what we should learn. 

Hey,… https://t.co/NstiZVzFNp",0,False
khandaadha,,Twitter for Android,,2020-12-20 07:34:31,False,187,"Snapchat CEO mana country ni poor annadu.

Aithe snapdeal ki 1 star ichedama https://t.co/AX9rxqpGeb",0,False
itstechgraph,"Powai, Mumbai",Buffer,,2020-12-20 07:21:56,False,2309,"#News: @Snapdeal expands its network, adds 1,300 additional pin codes in 2020.

#Snapdeal #Delivery #Pincode 
https://t.co/BX62JnZEM5",0,False
iamkrishnamali,"Mumbai, India",Twitter for Android,,2020-12-20 07:20:37,False,3959,"Snapdeal expands its network, adds 1,300 additional pin codes in 2020.

#Snapdeal #Delivery #Pincode 
https://t.co/wpWff49ggw",0,False
itstechgraph,"Powai, Mumbai",Buffer,,2020-12-20 07:10:21,False,2309,"#News: Snapdeal partners with @NPCI_NPCI for QR based digital payments for online orders.

#Snapdeal #Digital… https://t.co/2YxIm3NiUM",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 05:53:24,False,1418,@Deveshbajpai111 Hi! Please “Private Message” us by clicking the below link if you’re facing any specific issue and… https://t.co/abPOirYNU2,0,False
Deveshbajpai111, lakhimpr kheri up,Twitter for Android,,2020-12-20 05:52:24,True,710,@GOLUBAJPAI97 @snapdeal @Snapdeal_Help @MeitY_NICSI @PiyushGoyal @crchaudharymos Snapdeal third class service,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 05:15:59,False,1418,@Lakhend46257958 Hi! Please do not respond to any Phone Call/Email/SMS/Letters claiming to offer rewards/lucky draw… https://t.co/jBFPbTNFgZ,0,False
Lakhend46257958,भारत,Twitter for Android,,2020-12-20 05:14:56,True,497,@snapdeal what is this https://t.co/9dt6DSjdYh,0,False
LondonRagIndia,"Mumbai, India",Hootsuite Inc.,,2020-12-20 05:00:09,False,0,"Puffers are best for cold Sunday' mornings! Happy weekend.
Available on https://t.co/W2BEamB9kq 
.
.
.
#Sunday… https://t.co/3J4ng8gbA8",1,False
BestDealsinIND,INDIA,Twitter Web App,,2020-12-20 04:50:30,False,6,"VEGA Galaxy 1100 Hair Dryer at ₹ 549.00

Flipkart Price: Rs. 599
Snapdeal Price: Rs. 681

**FREE Delivery**

Link:
https://t.co/04AJ7oWyi4",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 03:21:57,False,1418,@sriadinath1 Hi! We always request our customers to never share their personal details publicly as our page is visi… https://t.co/49eG1ntvAJ,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 03:20:36,False,1418,"@sriadinath1 Hi, so sorry that this is taking time. But I just checked, it is definitely being worked on. Thanks fo… https://t.co/xBw483oryt",0,False
sriadinath1,"New Delhi, Delhi",Twitter Web App,,2020-12-20 03:14:46,True,3,@Snapdeal_Help please let me know when i will get the replacement of order no 38307088025 as i don't have snapdeal packaging material.,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-20 02:01:49,False,1418,@VLakshm90580881 So sorry for the trouble. We will connect with you at the earliest and help you out. Thanks! Parv,0,False
Kabiranstyle,,Buffer,,2020-12-20 00:30:07,False,3,"Get Discount Up To 65% OFF
On Special Sale
On Entire Women Collection
Flipkart: https://t.co/VNyd5YPfWo
Amazon:… https://t.co/cgea49IvpI",0,False
YES_ITakeit,,SocialRabbit Plugin,,2020-12-19 19:56:47,False,266,"Snapdeal partners NPCI to enable doorstep QR Code payments for orders, Retail News, ET Retail YES i Take it https://t.co/ks26Ass8JH",0,False
gautamrahul83,Bangalore,Twitter for Android,,2020-12-19 19:42:27,True,331,@navin_sukhwani @amazonIN @JeffBezos @AmitAgarwal @AmazonHelp @AmazonINoffers Same email to all @NotJustNyNerd in c… https://t.co/tj7s7JGC0A,0,False
apparel_res,"India, Bangladesh, Vietnam",Hootsuite Inc.,,2020-12-19 19:30:06,True,473,"@snapdeal offers QR code payments to onboard new customers.

#FashionTech #NewLaunch #FashionRetail

https://t.co/ZltjALa0sg",0,False
Darddaaru,,Twitter Web App,,2020-12-19 19:18:14,False,662,@kayrayoke end of snapdeal sale,0,False
shreyakakkar_13,,Twitter Web App,,2020-12-19 18:38:05,False,21,@TriarHealth @snapdeal @PaytmMall @IndiaMART This is great♥️,0,False
RiyaSah52252920,,Twitter for Android,,2020-12-19 18:14:41,False,16,@TriarHealth @snapdeal @PaytmMall @IndiaMART Wow!! it's great 👍,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 17:41:56,False,1418,"@VLakshm90580881 Hi! Apologies for this experience. We’ve responded you via Private Message, please check. Thanks! Karan",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 17:33:50,False,1418,@VLakshm90580881 Hi! Please elaborate on what went wrong via Private Message by clicking the below link. We’d like… https://t.co/nOTkHcaCQz,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 17:31:50,False,1418,@joshiarunkumar1 Apologies for the experience you have been through. We are getting this checked and will ensure th… https://t.co/0TDuiFU962,0,False
joshiarunkumar1,Uttrakhand ,Twitter for Android,,2020-12-19 17:28:09,False,21,@Snapdeal_Help @snapdeal @amazon @Flipkart @1kunalbahl @rohitkbansal improve your team,0,False
joshiarunkumar1,Uttrakhand ,Twitter for Android,,2020-12-19 17:25:50,False,21,"@Snapdeal_Help U guys are bots chatting machine scripted reply, @snapdeal learn from @amazon @Flipkart",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 17:22:54,False,1418,@joshiarunkumar1 So sorry for the trouble. We will connect with you at the earliest and help you out. Thanks! Avi,0,False
joshiarunkumar1,Uttrakhand ,Twitter for Android,,2020-12-19 17:17:50,False,21,"@snapdeal @Snapdeal_Help are you guys out of mind, you cannot put efforts to fix things ,, bot replies
.no help",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 16:32:53,False,1418,@joshiarunkumar1 We always request our customers to never share their personal details publicly as our page is visi… https://t.co/dwUFBnHZxP,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 16:32:14,False,1418,"@joshiarunkumar1 Hi! Apologies for this experience, please reach out to us via PRIVATE MESSAGE to share your detail… https://t.co/WcmrYn0EGf",0,False
joshiarunkumar1,Uttrakhand ,Twitter for Android,,2020-12-19 16:31:54,False,21,adding @Snapdeal_Help @snapdeal  take immediate action,0,False
joshiarunkumar1,Uttrakhand ,Twitter for Android,,2020-12-19 16:30:37,False,21,"@snapdeal , dissatisfied with the experience with my recent order ... Inch of progress is not seen u guys are delay… https://t.co/CG4dFdDV2R",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 15:41:06,False,1418,@dilip_bhat007 Hi! Please do not respond to any Phone Call/Email/SMS/Letter claiming to offer rewards/lucky draw pr… https://t.co/VvGasLE6o7,0,False
sukeshcraft,new delhi India ,Twitter for Android,,2020-12-19 15:35:45,True,106,"🆂🆄🅺🅴🆂🅷🅲🆁🅰️🅵🆃 Guest Notebook White &amp; Grey Paper Print

Sukeshcraft Offer : Guest Notebook 934/- 🛒

Product available… https://t.co/H5pf1ztqBI",0,False
dilip_bhat007,,Twitter for Android,,2020-12-19 15:22:15,False,77,"@Snapdeal_Help @Snapdeal_Help I have one question, why your system is so week that fraudster have information about… https://t.co/wpPphQdOLC",0,False
vrindustries1,,Twitter Web App,,2020-12-19 14:53:44,False,1,"Well, you wished and we delivered! 
Get ready to fill your carts with 8AM’s Winter Dhamak
Our Gluten-free Range is… https://t.co/w1WjUHUZ6X",0,False
Krish06531927,India,Twitter for Android,,2020-12-19 14:44:28,False,97,@Flipkart i truly feel that ur company will vanish in upcoming days trust me on that i had submitted complaint to u… https://t.co/0YdXsLB7wa,0,False
wwwgalelaurecom,"Houston area, Texas",Twitter for Android,,2020-12-19 14:41:37,False,2643,EVOLUTION OF A SAD WOMAN mystery suspense thriller romance #Book  is selling on @snapdeal .  Woohoo! GL #India… https://t.co/Yt17UNXCN6,0,False
BestDealsinIND,INDIA,Twitter Web App,,2020-12-19 14:15:09,False,6,"VEGA Galaxy 1100 Hair Dryer at ₹ 549.00

Flipkart Price: Rs. 599
Snapdeal Price: Rs. 681

**FREE Delivery**

Link:
https://t.co/AzZef1wJZX",0,False
Suyash0606,"Delhi, India ",Twitter for Android,,2020-12-19 12:25:10,False,66,"@ShikhaaDhariwal @Rajput_Ramesh @snapdeal Yad rakho 21 December se 1 January tak
#Eco_friendly_Chritmas manana hai.… https://t.co/kuFwLFTRww",0,False
pugal1481,"Coimbatore, India",Twitter for Android,,2020-12-19 11:06:49,False,253,@amazon Worst service don't buy any Goods on #amazon it's a pure scam.They will take your money and will not delive… https://t.co/pqqjZN5Yo0,0,False
Indian_Retailer,"New Delhi, India",Hootsuite Inc.,,2020-12-19 11:05:56,False,747,".@snapdeal India’s leading value-focused #onlinemarketplace, with allow buyers to make QR-based #digitalpayments at… https://t.co/EC5jSacM4r",1,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-19 10:36:15,False,27,@Snapdeal_Help Ok why not sir but i want my money https://t.co/D5CfxzcLBw,0,False
hire_pay,Bengaluru,WordPress.com,,2020-12-19 10:33:49,False,138,Snapdeal Need Inbound Call Centre / Tele callers https://t.co/qSEif2AYJd,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 10:32:16,False,1418,"@SharmaAmbarPd1 We've responded to you via “Private Message”, please check. Thanks! Sia",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-19 10:26:39,False,27,@snapdeal I want my money https://t.co/9O38O2wV33,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 09:40:07,False,1418,"@b6eoyQ9HhxsOAGS Hi! Request you to elaborate your exact concern via ""Private Message"" by clicking the below link s… https://t.co/LaKkdqhgJe",0,False
patil_bhushan24,,Twitter for Android,,2020-12-19 09:23:52,False,9,@AmazonHelp Submitted. I want action against all those executives who misguided me. I have cancelled the order now… https://t.co/QXpxrhxhwG,0,False
patil_bhushan24,,Twitter for Android,,2020-12-19 09:13:39,False,9,@amazonIN stop fooling customers and playing with their money.. Now go ahead and refund my money!!!! If you can't s… https://t.co/OGw8tSeCgg,0,False
gauranceperfume,India,Twitter Web App,,2020-12-19 08:43:33,False,70,"""Good Manner and Good Cologne is what transforms a Man into a Gentlemen!""
#gaurancefragrances #amazondeals… https://t.co/n1zmvR0i7h",0,False
BestDealsinIND,INDIA,Twitter Web App,,2020-12-19 08:23:42,False,6,"VEGA Galaxy 1100 Hair Dryer at ₹ 549.00

Flipkart Price: Rs. 599
Snapdeal Price: Rs. 681

Link:
https://t.co/nTzzy3ZcqH",0,False
sunny500196,"New Delhi, India",Twitter Web App,,2020-12-19 07:39:39,False,126,@ShikhaaDhariwal @Rajput_Ramesh @snapdeal this is fake ...be careful....this is happening with people now..,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 07:27:34,False,1418,@ShikhaaDhariwal Hi! Thanks for highlighting this. Please do not respond to any Phone Call/Email/SMS/Letter claimin… https://t.co/NjkvXGRnnp,0,False
zen4freedom,India,Twitter Web App,,2020-12-19 07:27:06,False,370,@ShikhaaDhariwal @Rajput_Ramesh @snapdeal Scam?,0,False
ShikhaaDhariwal,"Mumbai, Maharashtra",Twitter Web App,,2020-12-19 07:14:00,False,223,"Ha ha @snapdeal pls don't be so kind to me 🤣🤣
Dear Customer, You Have Got A Gift From SNAPDEAL Online Marketing Org… https://t.co/y9t7IyRaC2",10,False
Techglares,India,Twitter for iPhone,,2020-12-19 07:11:19,True,16,"VEGA Go Style 1200 Hair Dryer at Rs.549

Nykaa@1099, Snapdeal@991, Tatacliq@749

Link : https://t.co/7JdATvkbbc",0,False
TheCurrentAffa,"Lucknow, India",Twitter Web App,,2020-12-19 07:00:47,False,0,"18th and 19th December 
#currentaffairs

Snapdeal Partners with NPCI to Enable Doorstep QR Code Payments for Orders",0,False
Offersbox,,,,2020-12-19 06:51:36,False,4,"VEGA Go Style 1200 Hair Dryer (VHDH-18), White At  549

https://t.co/a41QKInX2q

PC : Nykaa At 1099, Snapdeal At 99… https://t.co/488mwDupnx",0,False
TriarHealth,,Twitter Web App,,2020-12-19 06:34:21,False,11,"We're happy to announce #Triar's #Rheia &amp; #TenderU #SanitaryNapkins are now available on @Snapdeal, @PaytmMall &amp;… https://t.co/XXJrZssONr",1,False
sukriti_grover,,Twitter for Android,,2020-12-19 05:57:33,True,32,"@myntra My query is still not resolved &amp; you closed the ticket. Awesome. If u total my purchase order amts, its in… https://t.co/HseWqVB8Xs",0,False
CwenCollection,,Twitter Web App,,2020-12-19 05:48:55,False,2028,"Hand Gloves https://t.co/IlsCRDgoz8 
CWEN COLLECTION® #Women #handgloves #CoronaVaccine #amazon #amazonprime… https://t.co/HelJuyIBQx",0,False
snapdeal,India,Twitter Media Studio,,2020-12-19 05:44:22,False,53,"A design that reflects the luxury. 😍
👉 https://t.co/0TwpML9sz9
#ShopFromYourHome https://t.co/BZzbMwmW3i",0,False
pratik_bodakhe,Pune ,Twitter for Android,,2020-12-19 05:43:09,False,1075,@Flipkart @FlipkartSellers @FlipkartSellers  @myntra @BoycottLet @amazonIN @snapdeal @2GUD @AlibabaGroup @amazonIN… https://t.co/XMdkLGcEQC,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-19 05:15:20,False,1418,@viresh512 Our team got in touch with you and updated you on the issue. Thanks! Sia,0,False
viresh512,,Twitter for Android,,2020-12-19 05:12:55,False,111,@Snapdeal_Help Please refund all money ASAP,0,False
viresh512,,Twitter for Android,,2020-12-19 05:12:37,False,111,@Snapdeal_Help Received only 499,0,False
viresh512,,Twitter for Android,,2020-12-19 05:12:27,False,111,@Snapdeal_Help Have checked.. Wrong amount is processed..,0,False
LilbossJ1,India,Twitter for Android,,2020-12-19 04:51:58,False,0,"Pikachu Hoodie - Winter Collection by Lil'boss J

Big thanks to all our customers, @Meesho_Official @Flipkart and… https://t.co/Oq7nAV2Sfz",0,False
hire_pay,Bengaluru,WordPress.com,,2020-12-19 04:45:30,False,138,Snapdeal Need Inbound Call Centre / Tele callers – BankJobHire https://t.co/Lu2zqzq2H0,0,False
AroscopOfficial,"Atlanta, GA",Buffer,,2020-12-19 04:39:02,False,498,"Hiring activities in retail, e-commerce bouncing back: Report | via @IndiaTVNews https://t.co/Xtg4XQDXIB 

cc… https://t.co/hkFJ6VklES",5,False
hire_pay,Bengaluru,WordPress.com,,2020-12-19 04:21:54,False,138,Snapdeal Need Inbound Call Centre / Tele callers https://t.co/Lu2zqzq2H0,0,False
techshotsapp,New Delhi,Twitter Web App,,2020-12-19 04:11:50,False,161,"Snapdeal, NPCI join hands for doorstep digital payments of orders

https://t.co/9daQAklxjD

#NCPI #digitalpayments #snapdeal",0,False
mohdtaha60,india,Twitter for Android,,2020-12-18 20:21:41,True,347,@snapdeal i have business proposal. How to reach?,0,False
sukeshcraft,new delhi India ,Twitter for Android,,2020-12-18 17:07:39,True,106,"🆂🆄🅺🅴🆂🅷🅲🆁🅰️🅵🆃 Army Dak Folder With Loop (Red)

Sukeshcraft Offer : Army Dak Folder 1,099/- 🛒

Product available on A… https://t.co/Ludp0KPFBC",0,False
Viky78572299,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000000AAA9362C50>, id='7a8b600fe5f170bc', url='https://api.twitter.com/1.1/geo/id/7a8b600fe5f170bc.json', place_type='city', name='Rajendra Nagar', full_name='Rajendra Nagar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000000AAA9362C50>, type='Polygon', coordinates=[[[78.233173, 17.2371055], [78.5373982, 17.2371055], [78.5373982, 17.5529688], [78.233173, 17.5529688]]]), attributes={})",2020-12-18 17:04:14,True,17,"@amazon @AmazonHelp @AmazonStudios
@PMOIndia @narendramodi
@JeffBezos @Flipkart
@snapdeal @myntra @LeeCooperIn… https://t.co/dLHhPKk2py",0,False
ajaysahoo1981,"New Delhi, India",Twitter for Android,,2020-12-18 16:34:06,True,4886,@AmazonHelp Hello I already read and know the guidelines of review. I am customer of Amazon since 10yrs and  Nothin… https://t.co/9dHkU71v99,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 16:16:02,False,1418,"@ssunil1997 Hi! Apologies for this experience, please reach out to us via Private Message to share your details &amp; w… https://t.co/fLHvXDXbF2",0,False
ssunil1997,"Jaipur, India",Twitter Web App,,2020-12-18 16:15:20,True,79,"Worst service provided by @snapdeal 
Its my misfortune that I have purchased something from this site.",0,False
EbensR,"Tirunelveli, India",Twitter for Android,,2020-12-18 15:47:34,False,691,@VariAgri @Kumaru_ China brand snapdeal purchase,0,False
startuptalky,"Bengaluru, India",ContentStudio.io,,2020-12-18 15:19:21,False,1886,This facility is aimed at new or first-time users who are not comfortable in pre-paying for the goods. It will work… https://t.co/On1z5gYgju,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 14:47:38,False,1418,@KanikaC60485933 I am sorry for the unpleasant experience you’ve been through. Please share your order details via… https://t.co/JiXKyoGYYV,0,False
KanikaC60485933,,Twitter for Android,,2020-12-18 14:44:40,False,13,@Snapdeal_Help It's is my own long ago experience ...,0,False
KanikaC60485933,,Twitter for Android,,2020-12-18 14:41:33,False,13,Snapdeal is very worst app ..because some items gave wrong items yet it doesn't return its fake items ... https://t.co/Fe1UQR8Rwh,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 14:39:42,False,1418,"@KanikaC60485933 Hi! Apologies for this experience, please reach out to us via ""Private Message"" to share your orde… https://t.co/UbwSy3JP68",1,False
KanikaC60485933,,Twitter for Android,,2020-12-18 14:37:33,False,13,@Himansh12248538 Snapdeal is very worst app .because wrost items don't return,0,False
kapoortej,India ,Twitter for iPhone,,2020-12-18 14:27:19,True,414,@YourStoryCo @snapdeal @1kunalbahl @NPCI_NPCI Congratulations @1kunalbahl,0,False
zunpulse,India,Twitter Web App,,2020-12-18 14:26:46,False,1,"Control your TV from your phone with zunpulse smart TV remote!

Grab your #zunpulse smart TV remote from Amazon, Fl… https://t.co/hfrYMy91XU",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 14:22:25,False,1418,@viresh512 Hi! So sorry for the trouble. We will connect with you at the earliest and help you out. Thanks! Karan,0,False
viresh512,,Twitter for Android,,2020-12-18 14:17:47,False,111,"@Snapdeal_Help Still, I am unable to see refund.. It's been a month.. Would u take year to process.. U guys are hol… https://t.co/TqRlXxOPce",0,False
